id,rho_filename,ux_filename,uy_filename,uz_filename
9168831422406914947,RHO_kgm-3_id9168831422406914947.dat,UX_ms-1_id9168831422406914947.dat,UY_ms-1_id9168831422406914947.dat,UZ_ms-1_id9168831422406914947.dat
4607300583037400466,RHO_kgm-3_id4607300583037400466.dat,UX_ms-1_id4607300583037400466.dat,UY_ms-1_id4607300583037400466.dat,UZ_ms-1_id4607300583037400466.dat
-9152461533279841187,RHO_kgm-3_id-9152461533279841187.dat,UX_ms-1_id-9152461533279841187.dat,UY_ms-1_id-9152461533279841187.dat,UZ_ms-1_id-9152461533279841187.dat
3191625111577415043,RHO_kgm-3_id3191625111577415043.dat,UX_ms-1_id3191625111577415043.dat,UY_ms-1_id3191625111577415043.dat,UZ_ms-1_id3191625111577415043.dat
1921224429909005895,RHO_kgm-3_id1921224429909005895.dat,UX_ms-1_id1921224429909005895.dat,UY_ms-1_id1921224429909005895.dat,UZ_ms-1_id1921224429909005895.dat
3502833845939544553,RHO_kgm-3_id3502833845939544553.dat,UX_ms-1_id3502833845939544553.dat,UY_ms-1_id3502833845939544553.dat,UZ_ms-1_id3502833845939544553.dat
-31932130398853308,RHO_kgm-3_id-31932130398853308.dat,UX_ms-1_id-31932130398853308.dat,UY_ms-1_id-31932130398853308.dat,UZ_ms-1_id-31932130398853308.dat
6629004482819904219,RHO_kgm-3_id6629004482819904219.dat,UX_ms-1_id6629004482819904219.dat,UY_ms-1_id6629004482819904219.dat,UZ_ms-1_id6629004482819904219.dat
8749768571017010981,RHO_kgm-3_id8749768571017010981.dat,UX_ms-1_id8749768571017010981.dat,UY_ms-1_id8749768571017010981.dat,UZ_ms-1_id8749768571017010981.dat
-7994096573949236287,RHO_kgm-3_id-7994096573949236287.dat,UX_ms-1_id-7994096573949236287.dat,UY_ms-1_id-7994096573949236287.dat,UZ_ms-1_id-7994096573949236287.dat
-1848638389344082049,RHO_kgm-3_id-1848638389344082049.dat,UX_ms-1_id-1848638389344082049.dat,UY_ms-1_id-1848638389344082049.dat,UZ_ms-1_id-1848638389344082049.dat
-1491654608685573059,RHO_kgm-3_id-1491654608685573059.dat,UX_ms-1_id-1491654608685573059.dat,UY_ms-1_id-1491654608685573059.dat,UZ_ms-1_id-1491654608685573059.dat
4785180535835266943,RHO_kgm-3_id4785180535835266943.dat,UX_ms-1_id4785180535835266943.dat,UY_ms-1_id4785180535835266943.dat,UZ_ms-1_id4785180535835266943.dat
7545970288288078557,RHO_kgm-3_id7545970288288078557.dat,UX_ms-1_id7545970288288078557.dat,UY_ms-1_id7545970288288078557.dat,UZ_ms-1_id7545970288288078557.dat
-7579675972138576295,RHO_kgm-3_id-7579675972138576295.dat,UX_ms-1_id-7579675972138576295.dat,UY_ms-1_id-7579675972138576295.dat,UZ_ms-1_id-7579675972138576295.dat
-5799693355614981964,RHO_kgm-3_id-5799693355614981964.dat,UX_ms-1_id-5799693355614981964.dat,UY_ms-1_id-5799693355614981964.dat,UZ_ms-1_id-5799693355614981964.dat
-7694257428466174640,RHO_kgm-3_id-7694257428466174640.dat,UX_ms-1_id-7694257428466174640.dat,UY_ms-1_id-7694257428466174640.dat,UZ_ms-1_id-7694257428466174640.dat
-32144534866148028,RHO_kgm-3_id-32144534866148028.dat,UX_ms-1_id-32144534866148028.dat,UY_ms-1_id-32144534866148028.dat,UZ_ms-1_id-32144534866148028.dat
3539466802962346516,RHO_kgm-3_id3539466802962346516.dat,UX_ms-1_id3539466802962346516.dat,UY_ms-1_id3539466802962346516.dat,UZ_ms-1_id3539466802962346516.dat
4522319713914121152,RHO_kgm-3_id4522319713914121152.dat,UX_ms-1_id4522319713914121152.dat,UY_ms-1_id4522319713914121152.dat,UZ_ms-1_id4522319713914121152.dat
-3271812360688552442,RHO_kgm-3_id-3271812360688552442.dat,UX_ms-1_id-3271812360688552442.dat,UY_ms-1_id-3271812360688552442.dat,UZ_ms-1_id-3271812360688552442.dat
-8141826381059167746,RHO_kgm-3_id-8141826381059167746.dat,UX_ms-1_id-8141826381059167746.dat,UY_ms-1_id-8141826381059167746.dat,UZ_ms-1_id-8141826381059167746.dat
-5959784751661472001,RHO_kgm-3_id-5959784751661472001.dat,UX_ms-1_id-5959784751661472001.dat,UY_ms-1_id-5959784751661472001.dat,UZ_ms-1_id-5959784751661472001.dat
-2150987685193932591,RHO_kgm-3_id-2150987685193932591.dat,UX_ms-1_id-2150987685193932591.dat,UY_ms-1_id-2150987685193932591.dat,UZ_ms-1_id-2150987685193932591.dat
-9209771217132282651,RHO_kgm-3_id-9209771217132282651.dat,UX_ms-1_id-9209771217132282651.dat,UY_ms-1_id-9209771217132282651.dat,UZ_ms-1_id-9209771217132282651.dat
7114411303960566405,RHO_kgm-3_id7114411303960566405.dat,UX_ms-1_id7114411303960566405.dat,UY_ms-1_id7114411303960566405.dat,UZ_ms-1_id7114411303960566405.dat
8714314772558733802,RHO_kgm-3_id8714314772558733802.dat,UX_ms-1_id8714314772558733802.dat,UY_ms-1_id8714314772558733802.dat,UZ_ms-1_id8714314772558733802.dat
-1637426941826851307,RHO_kgm-3_id-1637426941826851307.dat,UX_ms-1_id-1637426941826851307.dat,UY_ms-1_id-1637426941826851307.dat,UZ_ms-1_id-1637426941826851307.dat
-2862860871382158491,RHO_kgm-3_id-2862860871382158491.dat,UX_ms-1_id-2862860871382158491.dat,UY_ms-1_id-2862860871382158491.dat,UZ_ms-1_id-2862860871382158491.dat
6524191028148743707,RHO_kgm-3_id6524191028148743707.dat,UX_ms-1_id6524191028148743707.dat,UY_ms-1_id6524191028148743707.dat,UZ_ms-1_id6524191028148743707.dat
8725194743028304606,RHO_kgm-3_id8725194743028304606.dat,UX_ms-1_id8725194743028304606.dat,UY_ms-1_id8725194743028304606.dat,UZ_ms-1_id8725194743028304606.dat
-432084496964643090,RHO_kgm-3_id-432084496964643090.dat,UX_ms-1_id-432084496964643090.dat,UY_ms-1_id-432084496964643090.dat,UZ_ms-1_id-432084496964643090.dat
-1368299272512382878,RHO_kgm-3_id-1368299272512382878.dat,UX_ms-1_id-1368299272512382878.dat,UY_ms-1_id-1368299272512382878.dat,UZ_ms-1_id-1368299272512382878.dat
7030076813408542871,RHO_kgm-3_id7030076813408542871.dat,UX_ms-1_id7030076813408542871.dat,UY_ms-1_id7030076813408542871.dat,UZ_ms-1_id7030076813408542871.dat
7867454245937139768,RHO_kgm-3_id7867454245937139768.dat,UX_ms-1_id7867454245937139768.dat,UY_ms-1_id7867454245937139768.dat,UZ_ms-1_id7867454245937139768.dat
-2670842305013978992,RHO_kgm-3_id-2670842305013978992.dat,UX_ms-1_id-2670842305013978992.dat,UY_ms-1_id-2670842305013978992.dat,UZ_ms-1_id-2670842305013978992.dat
-8659797331997801616,RHO_kgm-3_id-8659797331997801616.dat,UX_ms-1_id-8659797331997801616.dat,UY_ms-1_id-8659797331997801616.dat,UZ_ms-1_id-8659797331997801616.dat
-1073191191814566769,RHO_kgm-3_id-1073191191814566769.dat,UX_ms-1_id-1073191191814566769.dat,UY_ms-1_id-1073191191814566769.dat,UZ_ms-1_id-1073191191814566769.dat
3627804834345188932,RHO_kgm-3_id3627804834345188932.dat,UX_ms-1_id3627804834345188932.dat,UY_ms-1_id3627804834345188932.dat,UZ_ms-1_id3627804834345188932.dat
-8098614187069517045,RHO_kgm-3_id-8098614187069517045.dat,UX_ms-1_id-8098614187069517045.dat,UY_ms-1_id-8098614187069517045.dat,UZ_ms-1_id-8098614187069517045.dat
694668029751252213,RHO_kgm-3_id694668029751252213.dat,UX_ms-1_id694668029751252213.dat,UY_ms-1_id694668029751252213.dat,UZ_ms-1_id694668029751252213.dat
-276604131659334416,RHO_kgm-3_id-276604131659334416.dat,UX_ms-1_id-276604131659334416.dat,UY_ms-1_id-276604131659334416.dat,UZ_ms-1_id-276604131659334416.dat
-1632373473428309454,RHO_kgm-3_id-1632373473428309454.dat,UX_ms-1_id-1632373473428309454.dat,UY_ms-1_id-1632373473428309454.dat,UZ_ms-1_id-1632373473428309454.dat
6076855081600734018,RHO_kgm-3_id6076855081600734018.dat,UX_ms-1_id6076855081600734018.dat,UY_ms-1_id6076855081600734018.dat,UZ_ms-1_id6076855081600734018.dat
2454238627310016225,RHO_kgm-3_id2454238627310016225.dat,UX_ms-1_id2454238627310016225.dat,UY_ms-1_id2454238627310016225.dat,UZ_ms-1_id2454238627310016225.dat
2837831570221876729,RHO_kgm-3_id2837831570221876729.dat,UX_ms-1_id2837831570221876729.dat,UY_ms-1_id2837831570221876729.dat,UZ_ms-1_id2837831570221876729.dat
8377269247528203313,RHO_kgm-3_id8377269247528203313.dat,UX_ms-1_id8377269247528203313.dat,UY_ms-1_id8377269247528203313.dat,UZ_ms-1_id8377269247528203313.dat
-110078965773688867,RHO_kgm-3_id-110078965773688867.dat,UX_ms-1_id-110078965773688867.dat,UY_ms-1_id-110078965773688867.dat,UZ_ms-1_id-110078965773688867.dat
-4367744141061917350,RHO_kgm-3_id-4367744141061917350.dat,UX_ms-1_id-4367744141061917350.dat,UY_ms-1_id-4367744141061917350.dat,UZ_ms-1_id-4367744141061917350.dat
-9150974700646752675,RHO_kgm-3_id-9150974700646752675.dat,UX_ms-1_id-9150974700646752675.dat,UY_ms-1_id-9150974700646752675.dat,UZ_ms-1_id-9150974700646752675.dat
8377269247698456497,RHO_kgm-3_id8377269247698456497.dat,UX_ms-1_id8377269247698456497.dat,UY_ms-1_id8377269247698456497.dat,UZ_ms-1_id8377269247698456497.dat
-2935854867093731216,RHO_kgm-3_id-2935854867093731216.dat,UX_ms-1_id-2935854867093731216.dat,UY_ms-1_id-2935854867093731216.dat,UZ_ms-1_id-2935854867093731216.dat
3399484436133272575,RHO_kgm-3_id3399484436133272575.dat,UX_ms-1_id3399484436133272575.dat,UY_ms-1_id3399484436133272575.dat,UZ_ms-1_id3399484436133272575.dat
-9221237793441902742,RHO_kgm-3_id-9221237793441902742.dat,UX_ms-1_id-9221237793441902742.dat,UY_ms-1_id-9221237793441902742.dat,UZ_ms-1_id-9221237793441902742.dat
1816222289581746321,RHO_kgm-3_id1816222289581746321.dat,UX_ms-1_id1816222289581746321.dat,UY_ms-1_id1816222289581746321.dat,UZ_ms-1_id1816222289581746321.dat
-3689892412209204833,RHO_kgm-3_id-3689892412209204833.dat,UX_ms-1_id-3689892412209204833.dat,UY_ms-1_id-3689892412209204833.dat,UZ_ms-1_id-3689892412209204833.dat
1120863100676577258,RHO_kgm-3_id1120863100676577258.dat,UX_ms-1_id1120863100676577258.dat,UY_ms-1_id1120863100676577258.dat,UZ_ms-1_id1120863100676577258.dat
-8610794354608914031,RHO_kgm-3_id-8610794354608914031.dat,UX_ms-1_id-8610794354608914031.dat,UY_ms-1_id-8610794354608914031.dat,UZ_ms-1_id-8610794354608914031.dat
-2955595552174881134,RHO_kgm-3_id-2955595552174881134.dat,UX_ms-1_id-2955595552174881134.dat,UY_ms-1_id-2955595552174881134.dat,UZ_ms-1_id-2955595552174881134.dat
5796383608831918813,RHO_kgm-3_id5796383608831918813.dat,UX_ms-1_id5796383608831918813.dat,UY_ms-1_id5796383608831918813.dat,UZ_ms-1_id5796383608831918813.dat
-701725495344592703,RHO_kgm-3_id-701725495344592703.dat,UX_ms-1_id-701725495344592703.dat,UY_ms-1_id-701725495344592703.dat,UZ_ms-1_id-701725495344592703.dat
6905454783310387542,RHO_kgm-3_id6905454783310387542.dat,UX_ms-1_id6905454783310387542.dat,UY_ms-1_id6905454783310387542.dat,UZ_ms-1_id6905454783310387542.dat
8700777365795418793,RHO_kgm-3_id8700777365795418793.dat,UX_ms-1_id8700777365795418793.dat,UY_ms-1_id8700777365795418793.dat,UZ_ms-1_id8700777365795418793.dat
3841988203811017836,RHO_kgm-3_id3841988203811017836.dat,UX_ms-1_id3841988203811017836.dat,UY_ms-1_id3841988203811017836.dat,UZ_ms-1_id3841988203811017836.dat
4266661302171810864,RHO_kgm-3_id4266661302171810864.dat,UX_ms-1_id4266661302171810864.dat,UY_ms-1_id4266661302171810864.dat,UZ_ms-1_id4266661302171810864.dat
1078624732426689150,RHO_kgm-3_id1078624732426689150.dat,UX_ms-1_id1078624732426689150.dat,UY_ms-1_id1078624732426689150.dat,UZ_ms-1_id1078624732426689150.dat
8014275773246802779,RHO_kgm-3_id8014275773246802779.dat,UX_ms-1_id8014275773246802779.dat,UY_ms-1_id8014275773246802779.dat,UZ_ms-1_id8014275773246802779.dat
4274679046563343578,RHO_kgm-3_id4274679046563343578.dat,UX_ms-1_id4274679046563343578.dat,UY_ms-1_id4274679046563343578.dat,UZ_ms-1_id4274679046563343578.dat
-6061483045340365572,RHO_kgm-3_id-6061483045340365572.dat,UX_ms-1_id-6061483045340365572.dat,UY_ms-1_id-6061483045340365572.dat,UZ_ms-1_id-6061483045340365572.dat
2454451032288070497,RHO_kgm-3_id2454451032288070497.dat,UX_ms-1_id2454451032288070497.dat,UY_ms-1_id2454451032288070497.dat,UZ_ms-1_id2454451032288070497.dat
4729636583582514428,RHO_kgm-3_id4729636583582514428.dat,UX_ms-1_id4729636583582514428.dat,UY_ms-1_id4729636583582514428.dat,UZ_ms-1_id4729636583582514428.dat
8703485629408998209,RHO_kgm-3_id8703485629408998209.dat,UX_ms-1_id8703485629408998209.dat,UY_ms-1_id8703485629408998209.dat,UZ_ms-1_id8703485629408998209.dat
5026867566540047978,RHO_kgm-3_id5026867566540047978.dat,UX_ms-1_id5026867566540047978.dat,UY_ms-1_id5026867566540047978.dat,UZ_ms-1_id5026867566540047978.dat
6073073652595783862,RHO_kgm-3_id6073073652595783862.dat,UX_ms-1_id6073073652595783862.dat,UY_ms-1_id6073073652595783862.dat,UZ_ms-1_id6073073652595783862.dat
324724338480442102,RHO_kgm-3_id324724338480442102.dat,UX_ms-1_id324724338480442102.dat,UY_ms-1_id324724338480442102.dat,UZ_ms-1_id324724338480442102.dat
-6974995466811888358,RHO_kgm-3_id-6974995466811888358.dat,UX_ms-1_id-6974995466811888358.dat,UY_ms-1_id-6974995466811888358.dat,UZ_ms-1_id-6974995466811888358.dat
3330510282312167653,RHO_kgm-3_id3330510282312167653.dat,UX_ms-1_id3330510282312167653.dat,UY_ms-1_id3330510282312167653.dat,UZ_ms-1_id3330510282312167653.dat
-682418816321023047,RHO_kgm-3_id-682418816321023047.dat,UX_ms-1_id-682418816321023047.dat,UY_ms-1_id-682418816321023047.dat,UZ_ms-1_id-682418816321023047.dat
-6897530474754498708,RHO_kgm-3_id-6897530474754498708.dat,UX_ms-1_id-6897530474754498708.dat,UY_ms-1_id-6897530474754498708.dat,UZ_ms-1_id-6897530474754498708.dat
1639720118320018781,RHO_kgm-3_id1639720118320018781.dat,UX_ms-1_id1639720118320018781.dat,UY_ms-1_id1639720118320018781.dat,UZ_ms-1_id1639720118320018781.dat
6061983884656842115,RHO_kgm-3_id6061983884656842115.dat,UX_ms-1_id6061983884656842115.dat,UY_ms-1_id6061983884656842115.dat,UZ_ms-1_id6061983884656842115.dat
-892536831283328572,RHO_kgm-3_id-892536831283328572.dat,UX_ms-1_id-892536831283328572.dat,UY_ms-1_id-892536831283328572.dat,UZ_ms-1_id-892536831283328572.dat
1083794383385184089,RHO_kgm-3_id1083794383385184089.dat,UX_ms-1_id1083794383385184089.dat,UY_ms-1_id1083794383385184089.dat,UZ_ms-1_id1083794383385184089.dat
1374555092528103501,RHO_kgm-3_id1374555092528103501.dat,UX_ms-1_id1374555092528103501.dat,UY_ms-1_id1374555092528103501.dat,UZ_ms-1_id1374555092528103501.dat
1520311347603234668,RHO_kgm-3_id1520311347603234668.dat,UX_ms-1_id1520311347603234668.dat,UY_ms-1_id1520311347603234668.dat,UZ_ms-1_id1520311347603234668.dat
6687571153238736825,RHO_kgm-3_id6687571153238736825.dat,UX_ms-1_id6687571153238736825.dat,UY_ms-1_id6687571153238736825.dat,UZ_ms-1_id6687571153238736825.dat
1639507714193230429,RHO_kgm-3_id1639507714193230429.dat,UX_ms-1_id1639507714193230429.dat,UY_ms-1_id1639507714193230429.dat,UZ_ms-1_id1639507714193230429.dat
-8139746896182443944,RHO_kgm-3_id-8139746896182443944.dat,UX_ms-1_id-8139746896182443944.dat,UY_ms-1_id-8139746896182443944.dat,UZ_ms-1_id-8139746896182443944.dat
6346089222200067289,RHO_kgm-3_id6346089222200067289.dat,UX_ms-1_id6346089222200067289.dat,UY_ms-1_id6346089222200067289.dat,UZ_ms-1_id6346089222200067289.dat
6498188339232779233,RHO_kgm-3_id6498188339232779233.dat,UX_ms-1_id6498188339232779233.dat,UY_ms-1_id6498188339232779233.dat,UZ_ms-1_id6498188339232779233.dat
-1496199874410272675,RHO_kgm-3_id-1496199874410272675.dat,UX_ms-1_id-1496199874410272675.dat,UY_ms-1_id-1496199874410272675.dat,UZ_ms-1_id-1496199874410272675.dat
4195792186094721548,RHO_kgm-3_id4195792186094721548.dat,UX_ms-1_id4195792186094721548.dat,UY_ms-1_id4195792186094721548.dat,UZ_ms-1_id4195792186094721548.dat
-8209982617196368699,RHO_kgm-3_id-8209982617196368699.dat,UX_ms-1_id-8209982617196368699.dat,UY_ms-1_id-8209982617196368699.dat,UZ_ms-1_id-8209982617196368699.dat
-7102888334809455879,RHO_kgm-3_id-7102888334809455879.dat,UX_ms-1_id-7102888334809455879.dat,UY_ms-1_id-7102888334809455879.dat,UZ_ms-1_id-7102888334809455879.dat
2389128375029394912,RHO_kgm-3_id2389128375029394912.dat,UX_ms-1_id2389128375029394912.dat,UY_ms-1_id2389128375029394912.dat,UZ_ms-1_id2389128375029394912.dat
5494277819794846111,RHO_kgm-3_id5494277819794846111.dat,UX_ms-1_id5494277819794846111.dat,UY_ms-1_id5494277819794846111.dat,UZ_ms-1_id5494277819794846111.dat
1639507714022977245,RHO_kgm-3_id1639507714022977245.dat,UX_ms-1_id1639507714022977245.dat,UY_ms-1_id1639507714022977245.dat,UZ_ms-1_id1639507714022977245.dat
-2499630993543625480,RHO_kgm-3_id-2499630993543625480.dat,UX_ms-1_id-2499630993543625480.dat,UY_ms-1_id-2499630993543625480.dat,UZ_ms-1_id-2499630993543625480.dat
5796596013469466717,RHO_kgm-3_id5796596013469466717.dat,UX_ms-1_id5796596013469466717.dat,UY_ms-1_id5796596013469466717.dat,UZ_ms-1_id5796596013469466717.dat
3243174469091732694,RHO_kgm-3_id3243174469091732694.dat,UX_ms-1_id3243174469091732694.dat,UY_ms-1_id3243174469091732694.dat,UZ_ms-1_id3243174469091732694.dat
-7255019885767287310,RHO_kgm-3_id-7255019885767287310.dat,UX_ms-1_id-7255019885767287310.dat,UY_ms-1_id-7255019885767287310.dat,UZ_ms-1_id-7255019885767287310.dat
1710953696287416272,RHO_kgm-3_id1710953696287416272.dat,UX_ms-1_id1710953696287416272.dat,UY_ms-1_id1710953696287416272.dat,UZ_ms-1_id1710953696287416272.dat
-7446966740234558852,RHO_kgm-3_id-7446966740234558852.dat,UX_ms-1_id-7446966740234558852.dat,UY_ms-1_id-7446966740234558852.dat,UZ_ms-1_id-7446966740234558852.dat
-824395396942721370,RHO_kgm-3_id-824395396942721370.dat,UX_ms-1_id-824395396942721370.dat,UY_ms-1_id-824395396942721370.dat,UZ_ms-1_id-824395396942721370.dat
-6811778699993679355,RHO_kgm-3_id-6811778699993679355.dat,UX_ms-1_id-6811778699993679355.dat,UY_ms-1_id-6811778699993679355.dat,UZ_ms-1_id-6811778699993679355.dat
8921301077825113304,RHO_kgm-3_id8921301077825113304.dat,UX_ms-1_id8921301077825113304.dat,UY_ms-1_id8921301077825113304.dat,UZ_ms-1_id8921301077825113304.dat
-251730841954603755,RHO_kgm-3_id-251730841954603755.dat,UX_ms-1_id-251730841954603755.dat,UY_ms-1_id-251730841954603755.dat,UZ_ms-1_id-251730841954603755.dat
-4688579933464333083,RHO_kgm-3_id-4688579933464333083.dat,UX_ms-1_id-4688579933464333083.dat,UY_ms-1_id-4688579933464333083.dat,UZ_ms-1_id-4688579933464333083.dat
-4027819610611735868,RHO_kgm-3_id-4027819610611735868.dat,UX_ms-1_id-4027819610611735868.dat,UY_ms-1_id-4027819610611735868.dat,UZ_ms-1_id-4027819610611735868.dat
7429308071495215816,RHO_kgm-3_id7429308071495215816.dat,UX_ms-1_id7429308071495215816.dat,UY_ms-1_id7429308071495215816.dat,UZ_ms-1_id7429308071495215816.dat
-7325859143304068082,RHO_kgm-3_id-7325859143304068082.dat,UX_ms-1_id-7325859143304068082.dat,UY_ms-1_id-7325859143304068082.dat,UZ_ms-1_id-7325859143304068082.dat
-5733176737995187844,RHO_kgm-3_id-5733176737995187844.dat,UX_ms-1_id-5733176737995187844.dat,UY_ms-1_id-5733176737995187844.dat,UZ_ms-1_id-5733176737995187844.dat
4116049117291347225,RHO_kgm-3_id4116049117291347225.dat,UX_ms-1_id4116049117291347225.dat,UY_ms-1_id4116049117291347225.dat,UZ_ms-1_id4116049117291347225.dat
-1515096068013882660,RHO_kgm-3_id-1515096068013882660.dat,UX_ms-1_id-1515096068013882660.dat,UY_ms-1_id-1515096068013882660.dat,UZ_ms-1_id-1515096068013882660.dat
-6478510019595409277,RHO_kgm-3_id-6478510019595409277.dat,UX_ms-1_id-6478510019595409277.dat,UY_ms-1_id-6478510019595409277.dat,UZ_ms-1_id-6478510019595409277.dat
-2218868494234574087,RHO_kgm-3_id-2218868494234574087.dat,UX_ms-1_id-2218868494234574087.dat,UY_ms-1_id-2218868494234574087.dat,UZ_ms-1_id-2218868494234574087.dat
-8057237854651232815,RHO_kgm-3_id-8057237854651232815.dat,UX_ms-1_id-8057237854651232815.dat,UY_ms-1_id-8057237854651232815.dat,UZ_ms-1_id-8057237854651232815.dat
4561803092894046606,RHO_kgm-3_id4561803092894046606.dat,UX_ms-1_id4561803092894046606.dat,UY_ms-1_id4561803092894046606.dat,UZ_ms-1_id4561803092894046606.dat
-2785152626778099307,RHO_kgm-3_id-2785152626778099307.dat,UX_ms-1_id-2785152626778099307.dat,UY_ms-1_id-2785152626778099307.dat,UZ_ms-1_id-2785152626778099307.dat
-9151611914899902755,RHO_kgm-3_id-9151611914899902755.dat,UX_ms-1_id-9151611914899902755.dat,UY_ms-1_id-9151611914899902755.dat,UZ_ms-1_id-9151611914899902755.dat
-109016942585949347,RHO_kgm-3_id-109016942585949347.dat,UX_ms-1_id-109016942585949347.dat,UY_ms-1_id-109016942585949347.dat,UZ_ms-1_id-109016942585949347.dat
6814790391122663799,RHO_kgm-3_id6814790391122663799.dat,UX_ms-1_id6814790391122663799.dat,UY_ms-1_id6814790391122663799.dat,UZ_ms-1_id6814790391122663799.dat
1695839693125199615,RHO_kgm-3_id1695839693125199615.dat,UX_ms-1_id1695839693125199615.dat,UY_ms-1_id1695839693125199615.dat,UZ_ms-1_id1695839693125199615.dat
2694798092974331017,RHO_kgm-3_id2694798092974331017.dat,UX_ms-1_id2694798092974331017.dat,UY_ms-1_id2694798092974331017.dat,UZ_ms-1_id2694798092974331017.dat
635526438055457110,RHO_kgm-3_id635526438055457110.dat,UX_ms-1_id635526438055457110.dat,UY_ms-1_id635526438055457110.dat,UZ_ms-1_id635526438055457110.dat
-9191012598350792916,RHO_kgm-3_id-9191012598350792916.dat,UX_ms-1_id-9191012598350792916.dat,UY_ms-1_id-9191012598350792916.dat,UZ_ms-1_id-9191012598350792916.dat
1068330122970473953,RHO_kgm-3_id1068330122970473953.dat,UX_ms-1_id1068330122970473953.dat,UY_ms-1_id1068330122970473953.dat,UZ_ms-1_id1068330122970473953.dat
2218996085335634609,RHO_kgm-3_id2218996085335634609.dat,UX_ms-1_id2218996085335634609.dat,UY_ms-1_id2218996085335634609.dat,UZ_ms-1_id2218996085335634609.dat
4535459650548933727,RHO_kgm-3_id4535459650548933727.dat,UX_ms-1_id4535459650548933727.dat,UY_ms-1_id4535459650548933727.dat,UZ_ms-1_id4535459650548933727.dat
-3692814324435759913,RHO_kgm-3_id-3692814324435759913.dat,UX_ms-1_id-3692814324435759913.dat,UY_ms-1_id-3692814324435759913.dat,UZ_ms-1_id-3692814324435759913.dat
-9147127698005709778,RHO_kgm-3_id-9147127698005709778.dat,UX_ms-1_id-9147127698005709778.dat,UY_ms-1_id-9147127698005709778.dat,UZ_ms-1_id-9147127698005709778.dat
-5944883153136803248,RHO_kgm-3_id-5944883153136803248.dat,UX_ms-1_id-5944883153136803248.dat,UY_ms-1_id-5944883153136803248.dat,UZ_ms-1_id-5944883153136803248.dat
759723659048769815,RHO_kgm-3_id759723659048769815.dat,UX_ms-1_id759723659048769815.dat,UY_ms-1_id759723659048769815.dat,UZ_ms-1_id759723659048769815.dat
1958031979540977788,RHO_kgm-3_id1958031979540977788.dat,UX_ms-1_id1958031979540977788.dat,UY_ms-1_id1958031979540977788.dat,UZ_ms-1_id1958031979540977788.dat
-6281929411396418761,RHO_kgm-3_id-6281929411396418761.dat,UX_ms-1_id-6281929411396418761.dat,UY_ms-1_id-6281929411396418761.dat,UZ_ms-1_id-6281929411396418761.dat
-5501853741866825836,RHO_kgm-3_id-5501853741866825836.dat,UX_ms-1_id-5501853741866825836.dat,UY_ms-1_id-5501853741866825836.dat,UZ_ms-1_id-5501853741866825836.dat
4421289955740595199,RHO_kgm-3_id4421289955740595199.dat,UX_ms-1_id4421289955740595199.dat,UY_ms-1_id4421289955740595199.dat,UZ_ms-1_id4421289955740595199.dat
-7934833482261966513,RHO_kgm-3_id-7934833482261966513.dat,UX_ms-1_id-7934833482261966513.dat,UY_ms-1_id-7934833482261966513.dat,UZ_ms-1_id-7934833482261966513.dat
-3860873486594599232,RHO_kgm-3_id-3860873486594599232.dat,UX_ms-1_id-3860873486594599232.dat,UY_ms-1_id-3860873486594599232.dat,UZ_ms-1_id-3860873486594599232.dat
3243386873559027414,RHO_kgm-3_id3243386873559027414.dat,UX_ms-1_id3243386873559027414.dat,UY_ms-1_id3243386873559027414.dat,UZ_ms-1_id3243386873559027414.dat
8384416301665103265,RHO_kgm-3_id8384416301665103265.dat,UX_ms-1_id8384416301665103265.dat,UY_ms-1_id8384416301665103265.dat,UZ_ms-1_id8384416301665103265.dat
-6465201828594621093,RHO_kgm-3_id-6465201828594621093.dat,UX_ms-1_id-6465201828594621093.dat,UY_ms-1_id-6465201828594621093.dat,UZ_ms-1_id-6465201828594621093.dat
6074496286359973652,RHO_kgm-3_id6074496286359973652.dat,UX_ms-1_id6074496286359973652.dat,UY_ms-1_id6074496286359973652.dat,UZ_ms-1_id6074496286359973652.dat
2682542214226700477,RHO_kgm-3_id2682542214226700477.dat,UX_ms-1_id2682542214226700477.dat,UY_ms-1_id2682542214226700477.dat,UZ_ms-1_id2682542214226700477.dat
-8100331698347294560,RHO_kgm-3_id-8100331698347294560.dat,UX_ms-1_id-8100331698347294560.dat,UY_ms-1_id-8100331698347294560.dat,UZ_ms-1_id-8100331698347294560.dat
-1496412279388326947,RHO_kgm-3_id-1496412279388326947.dat,UX_ms-1_id-1496412279388326947.dat,UY_ms-1_id-1496412279388326947.dat,UZ_ms-1_id-1496412279388326947.dat
4960605527305874009,RHO_kgm-3_id4960605527305874009.dat,UX_ms-1_id4960605527305874009.dat,UY_ms-1_id4960605527305874009.dat,UZ_ms-1_id4960605527305874009.dat
-7020609872744280328,RHO_kgm-3_id-7020609872744280328.dat,UX_ms-1_id-7020609872744280328.dat,UY_ms-1_id-7020609872744280328.dat,UZ_ms-1_id-7020609872744280328.dat
-5589561750196878510,RHO_kgm-3_id-5589561750196878510.dat,UX_ms-1_id-5589561750196878510.dat,UY_ms-1_id-5589561750196878510.dat,UZ_ms-1_id-5589561750196878510.dat
-8728603231793437297,RHO_kgm-3_id-8728603231793437297.dat,UX_ms-1_id-8728603231793437297.dat,UY_ms-1_id-8728603231793437297.dat,UZ_ms-1_id-8728603231793437297.dat
